"2016-10-18 11:05:53","[-200.0, -75.0, -75.0, -200.0, -81.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[12, 3]"
"2016-10-18 11:05:51","[-200.0, -78.0, -75.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[12, 3]"
"2016-10-18 11:05:49","[-200.0, -200.0, -65.0, -200.0, -200.0, -77.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[13, 3]"
"2016-10-18 11:05:47","[-200.0, -200.0, -66.0, -200.0, -80.0, -75.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[13, 3]"
"2016-10-18 11:05:45","[-200.0, -200.0, -64.0, -200.0, -200.0, -71.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[13, 3]"
"2016-10-18 11:05:43","[-200.0, -200.0, -64.0, -200.0, -200.0, -71.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[13, 3]"
"2016-10-18 11:05:41","[-200.0, -200.0, -70.0, -200.0, -200.0, -72.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[13, 3]"
"2016-10-18 11:05:39","[-200.0, -200.0, -74.0, -200.0, -200.0, -72.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[13, 3]"
"2016-10-18 11:05:37","[-200.0, -200.0, -70.0, -200.0, -81.0, -77.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[14, 3]"
"2016-10-18 11:05:35","[-200.0, -200.0, -72.0, -200.0, -82.0, -75.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[14, 3]"
"2016-10-18 11:05:33","[-200.0, -200.0, -75.0, -82.0, -200.0, -74.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[14, 3]"
"2016-10-18 11:05:31","[-200.0, -200.0, -69.0, -200.0, -200.0, -75.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[14, 3]"
"2016-10-18 11:05:29","[-200.0, -200.0, -71.0, -200.0, -200.0, -76.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[14, 3]"
"2016-10-18 11:05:27","[-200.0, -200.0, -81.0, -200.0, -200.0, -76.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[14, 3]"
"2016-10-18 11:05:25","[-200.0, -200.0, -76.0, -200.0, -200.0, -70.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[15, 3]"
"2016-10-18 11:05:23","[-200.0, -200.0, -200.0, -77.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[15, 3]"
"2016-10-18 11:05:21","[-200.0, -200.0, -78.0, -79.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[15, 3]"
"2016-10-18 11:05:19","[-200.0, -200.0, -82.0, -73.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[16, 3]"
"2016-10-18 11:05:17","[-200.0, -200.0, -80.0, -74.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[16, 3]"
"2016-10-18 11:05:15","[-200.0, -200.0, -83.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[16, 3]"
"2016-10-18 11:05:13","[-200.0, -200.0, -82.0, -81.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[16, 3]"
"2016-10-18 11:05:11","[-200.0, -200.0, -200.0, -76.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[16, 3]"
"2016-10-18 11:05:09","[-200.0, -200.0, -200.0, -75.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[16, 3]"
"2016-10-18 11:05:07","[-200.0, -200.0, -200.0, -77.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[17, 3]"
"2016-10-18 11:05:05","[-200.0, -200.0, -200.0, -76.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[17, 3]"
"2016-10-18 11:05:03","[-200.0, -200.0, -82.0, -82.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[17, 3]"
"2016-10-18 11:05:01","[-200.0, -200.0, -200.0, -75.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[17, 3]"
"2016-10-18 11:04:59","[-200.0, -200.0, -79.0, -77.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[17, 3]"
"2016-10-18 11:04:57","[-200.0, -200.0, -200.0, -76.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[17, 3]"
"2016-10-18 11:04:55","[-200.0, -200.0, -200.0, -75.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[17, 3]"
"2016-10-18 11:04:53","[-200.0, -200.0, -200.0, -73.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[17, 3]"
"2016-10-18 11:04:51","[-200.0, -200.0, -200.0, -74.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[17, 3]"
"2016-10-18 11:04:49","[-200.0, -200.0, -200.0, -77.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[18, 3]"
"2016-10-18 11:04:47","[-200.0, -200.0, -200.0, -76.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[18, 3]"
"2016-10-18 11:04:45","[-200.0, -200.0, -200.0, -76.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[18, 3]"
"2016-10-18 11:04:43","[-200.0, -200.0, -200.0, -78.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[18, 3]"
"2016-10-18 11:04:41","[-200.0, -200.0, -200.0, -71.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[18, 3]"
"2016-10-18 11:04:39","[-200.0, -200.0, -200.0, -72.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[18, 3]"
"2016-10-18 11:04:37","[-200.0, -200.0, -200.0, -70.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[19, 3]"
"2016-10-18 11:04:35","[-200.0, -200.0, -200.0, -78.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[20, 3]"
"2016-10-18 11:04:33","[-200.0, -200.0, -200.0, -77.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[20, 3]"
"2016-10-18 11:04:31","[-200.0, -200.0, -200.0, -73.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[20, 3]"
"2016-10-18 11:04:29","[-200.0, -200.0, -200.0, -77.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[21, 3]"
"2016-10-18 11:04:27","[-200.0, -200.0, -200.0, -70.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[21, 3]"
"2016-10-18 11:04:25","[-200.0, -200.0, -200.0, -71.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[21, 3]"
"2016-10-18 11:04:23","[-200.0, -200.0, -200.0, -72.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[21, 3]"
"2016-10-18 11:04:21","[-200.0, -200.0, -200.0, -74.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[21, 3]"
"2016-10-18 11:04:19","[-200.0, -200.0, -200.0, -78.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[21, 3]"
"2016-10-18 11:04:17","[-200.0, -200.0, -200.0, -80.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[21, 3]"
"2016-10-18 11:04:15","[-200.0, -200.0, -200.0, -71.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[21, 4]"
"2016-10-18 11:04:13","[-200.0, -200.0, -200.0, -70.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[21, 4]"
"2016-10-18 11:04:11","[-200.0, -200.0, -200.0, -72.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[21, 4]"
"2016-10-18 11:04:09","[-200.0, -200.0, -200.0, -70.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[20, 4]"
"2016-10-18 11:04:07","[-200.0, -200.0, -200.0, -68.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[20, 4]"
"2016-10-18 11:04:05","[-200.0, -200.0, -200.0, -67.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[20, 4]"
"2016-10-18 11:04:03","[-200.0, -200.0, -200.0, -67.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[20, 4]"
"2016-10-18 11:04:01","[-200.0, -200.0, -200.0, -69.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[20, 4]"
"2016-10-18 11:03:59","[-200.0, -200.0, -200.0, -69.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[20, 4]"
"2016-10-18 11:03:57","[-200.0, -200.0, -200.0, -61.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[19, 4]"
"2016-10-18 11:03:55","[-200.0, -200.0, -200.0, -59.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[19, 4]"
"2016-10-18 11:03:53","[-200.0, -200.0, -81.0, -62.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[19, 4]"
"2016-10-18 11:03:51","[-200.0, -200.0, -80.0, -66.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[19, 4]"
"2016-10-18 11:03:49","[-200.0, -200.0, -200.0, -64.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[19, 4]"
"2016-10-18 11:03:47","[-200.0, -200.0, -200.0, -61.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[19, 4]"
"2016-10-18 11:03:45","[-200.0, -200.0, -81.0, -72.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[18, 4]"
"2016-10-18 11:03:43","[-200.0, -200.0, -80.0, -69.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[18, 4]"
"2016-10-18 11:03:41","[-200.0, -200.0, -200.0, -72.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[18, 4]"
"2016-10-18 11:03:39","[-200.0, -200.0, -76.0, -77.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[18, 4]"
"2016-10-18 11:03:37","[-200.0, -200.0, -200.0, -69.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[18, 4]"
"2016-10-18 11:03:34","[-200.0, -200.0, -78.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[17, 4]"
"2016-10-18 11:03:32","[-200.0, -200.0, -75.0, -79.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[17, 4]"
"2016-10-18 11:03:30","[-200.0, -200.0, -76.0, -80.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[17, 4]"
"2016-10-18 11:03:28","[-200.0, -78.0, -200.0, -81.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[17, 4]"
"2016-10-18 11:03:26","[-200.0, -200.0, -76.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[17, 4]"
"2016-10-18 11:03:24","[-200.0, -78.0, -75.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[17, 4]"
"2016-10-18 11:03:22","[-200.0, -200.0, -75.0, -200.0, -200.0, -200.0, -80.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[17, 4]"
"2016-10-18 11:03:20","[-200.0, -78.0, -73.0, -200.0, -200.0, -200.0, -80.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[17, 4]"
"2016-10-18 11:03:18","[-200.0, -79.0, -76.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[16, 4]"
"2016-10-18 11:03:16","[-200.0, -80.0, -77.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[16, 4]"
"2016-10-18 11:03:14","[-200.0, -200.0, -72.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[16, 4]"
"2016-10-18 11:03:12","[-200.0, -79.0, -82.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[16, 4]"
"2016-10-18 11:03:10","[-200.0, -200.0, -67.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[15, 4]"
"2016-10-18 11:03:08","[-200.0, -77.0, -64.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[15, 4]"
"2016-10-18 11:03:06","[-200.0, -76.0, -72.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[15, 4]"
"2016-10-18 11:03:04","[-200.0, -79.0, -76.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[15, 4]"
"2016-10-18 11:03:02","[-200.0, -200.0, -70.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[15, 4]"
"2016-10-18 11:03:00","[-200.0, -200.0, -75.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[15, 4]"
"2016-10-18 11:02:58","[-200.0, -76.0, -67.0, -200.0, -200.0, -77.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[15, 4]"
"2016-10-18 11:02:56","[-200.0, -80.0, -62.0, -200.0, -200.0, -82.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[15, 4]"
"2016-10-18 11:02:54","[-200.0, -76.0, -63.0, -200.0, -200.0, -80.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[15, 4]"
"2016-10-18 11:02:52","[-200.0, -72.0, -57.0, -200.0, -200.0, -75.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[15, 4]"
"2016-10-18 11:02:50","[-200.0, -76.0, -64.0, -200.0, -200.0, -76.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[15, 4]"
"2016-10-18 11:02:48","[-200.0, -76.0, -61.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[15, 4]"
